time;entries;exits;station
2012-01-09 12:00:00;5024.0;6999.0;FULTON ST
2012-01-09 16:00:00;12663.0;4199.0;FULTON ST
2012-01-09 20:00:00;10078.0;3349.0;FULTON ST
2012-01-10 00:00:00;1447.0;686.0;FULTON ST
2012-01-10 04:00:00;173.0;265.0;FULTON ST
2012-01-10 08:00:00;4716.0;13585.0;FULTON ST
2012-01-10 12:00:00;3620.0;4881.0;FULTON ST
2012-01-10 16:00:00;12657.0;3845.0;FULTON ST
2012-01-10 20:00:00;10424.0;3695.0;FULTON ST
2012-01-11 00:00:00;1517.0;814.0;FULTON ST
2012-01-11 04:00:00;171.0;300.0;FULTON ST
2012-01-11 08:00:00;3300.0;10753.0;FULTON ST
2012-01-11 12:00:00;5118.0;7272.0;FULTON ST
2012-01-11 16:00:00;12222.0;4151.0;FULTON ST
2012-01-11 20:00:00;10284.0;3649.0;FULTON ST
2012-01-12 00:00:00;1692.0;893.0;FULTON ST
2012-01-12 04:00:00;150.0;271.0;FULTON ST
2012-01-12 08:00:00;3517.0;11005.0;FULTON ST
2012-01-12 12:00:00;4926.0;7138.0;FULTON ST
2012-01-12 16:00:00;12910.0;4476.0;FULTON ST
2012-01-12 20:00:00;10794.0;3472.0;FULTON ST
2012-01-13 00:00:00;1698.0;920.0;FULTON ST
2012-01-13 04:00:00;356.0;712.0;FULTON ST
2012-01-13 08:00:00;3129.0;9984.0;FULTON ST
2012-01-13 12:00:00;5479.0;7491.0;FULTON ST
2012-01-13 16:00:00;13378.0;4879.0;FULTON ST
2012-01-13 20:00:00;9534.0;3550.0;FULTON ST
2012-01-14 04:00:00;60.0;63.0;FULTON ST
2012-01-14 08:00:00;78.0;92.0;FULTON ST
2012-01-14 12:00:00;262.0;240.0;FULTON ST
2012-01-14 16:00:00;1345.0;493.0;FULTON ST
2012-01-14 20:00:00;1357.0;316.0;FULTON ST
2012-01-15 00:00:00;572.0;138.0;FULTON ST
2012-01-15 04:00:00;105.0;53.0;FULTON ST
2012-01-15 08:00:00;52.0;57.0;FULTON ST
2012-01-15 12:00:00;258.0;204.0;FULTON ST
2012-01-15 16:00:00;1139.0;384.0;FULTON ST
2012-01-15 20:00:00;985.0;227.0;FULTON ST
2012-01-16 00:00:00;347.0;101.0;FULTON ST
2012-01-16 04:00:00;64.0;36.0;FULTON ST
2012-01-16 08:00:00;104.0;128.0;FULTON ST
2012-01-16 12:00:00;364.0;164.0;FULTON ST
2012-01-16 16:00:00;1561.0;508.0;FULTON ST
2012-01-16 20:00:00;1708.0;349.0;FULTON ST
2012-01-17 00:00:00;496.0;94.0;FULTON ST
2012-01-17 04:00:00;66.0;43.0;FULTON ST
2012-01-17 08:00:00;1871.0;1358.0;FULTON ST
2012-01-17 12:00:00;1841.0;726.0;FULTON ST
2012-01-17 16:00:00;1713.0;380.0;FULTON ST
2012-01-17 20:00:00;4831.0;566.0;FULTON ST
2012-01-18 00:00:00;913.0;141.0;FULTON ST
2012-01-18 04:00:00;92.0;50.0;FULTON ST
2012-01-18 08:00:00;836.0;767.0;FULTON ST
2012-01-18 12:00:00;2222.0;1017.0;FULTON ST
2012-01-18 16:00:00;2574.0;860.0;FULTON ST
2012-01-18 20:00:00;4802.0;566.0;FULTON ST
2012-01-19 00:00:00;819.0;134.0;FULTON ST
2012-01-19 04:00:00;435.0;272.0;FULTON ST
2012-01-19 08:00:00;458.0;452.0;FULTON ST
2012-01-19 12:00:00;2073.0;861.0;FULTON ST
2012-01-19 16:00:00;2566.0;768.0;FULTON ST
2012-01-19 20:00:00;4929.0;785.0;FULTON ST
2012-01-20 00:00:00;982.0;113.0;FULTON ST
2012-01-20 04:00:00;105.0;83.0;FULTON ST
2012-01-20 08:00:00;1372.0;917.0;FULTON ST
2012-01-20 12:00:00;1684.0;840.0;FULTON ST
2012-01-20 16:00:00;2725.0;914.0;FULTON ST
2012-01-20 20:00:00;5581.0;577.0;FULTON ST
2012-01-21 04:00:00;48.0;76.0;FULTON ST
2012-01-21 08:00:00;117.0;269.0;FULTON ST
2012-01-21 12:00:00;304.0;526.0;FULTON ST
2012-01-21 16:00:00;595.0;577.0;FULTON ST
2012-01-21 20:00:00;604.0;471.0;FULTON ST
2012-01-22 00:00:00;264.0;176.0;FULTON ST
2012-01-22 04:00:00;42.0;44.0;FULTON ST
2012-01-22 08:00:00;88.0;167.0;FULTON ST
2012-01-22 12:00:00;311.0;542.0;FULTON ST
2012-01-22 16:00:00;588.0;514.0;FULTON ST
2012-01-22 20:00:00;326.0;208.0;FULTON ST
2012-01-23 00:00:00;94.0;97.0;FULTON ST
2012-01-23 04:00:00;69.0;82.0;FULTON ST
2012-01-23 08:00:00;416.0;1137.0;FULTON ST
2012-01-23 12:00:00;835.0;366.0;FULTON ST
2012-01-23 16:00:00;741.0;538.0;FULTON ST
2012-01-23 20:00:00;997.0;364.0;FULTON ST
2012-01-24 00:00:00;247.0;105.0;FULTON ST
2012-01-24 04:00:00;85.0;103.0;FULTON ST
2012-01-24 08:00:00;377.0;801.0;FULTON ST
2012-01-24 12:00:00;894.0;400.0;FULTON ST
2012-01-24 16:00:00;711.0;555.0;FULTON ST
2012-01-24 20:00:00;1194.0;466.0;FULTON ST
2012-01-25 00:00:00;297.0;158.0;FULTON ST
2012-01-25 04:00:00;63.0;107.0;FULTON ST
2012-01-25 08:00:00;459.0;707.0;FULTON ST
2012-01-25 12:00:00;748.0;409.0;FULTON ST
2012-01-25 16:00:00;871.0;668.0;FULTON ST
2012-01-25 20:00:00;1173.0;446.0;FULTON ST
2012-01-26 00:00:00;312.0;139.0;FULTON ST
2012-01-26 04:00:00;70.0;101.0;FULTON ST
2012-01-26 08:00:00;670.0;643.0;FULTON ST
2012-01-26 12:00:00;522.0;456.0;FULTON ST
2012-01-26 16:00:00;1025.0;860.0;FULTON ST
2012-01-26 20:00:00;1162.0;467.0;FULTON ST
2012-01-27 00:00:00;285.0;156.0;FULTON ST
2012-01-27 04:00:00;65.0;107.0;FULTON ST
2012-01-27 08:00:00;453.0;1020.0;FULTON ST
2012-01-27 12:00:00;810.0;1836.0;FULTON ST
2012-01-27 16:00:00;671.0;584.0;FULTON ST
2012-01-27 20:00:00;1015.0;460.0;FULTON ST
2012-01-28 04:00:00;216.0;196.0;FULTON ST
2012-01-28 08:00:00;503.0;724.0;FULTON ST
2012-01-28 12:00:00;1577.0;1290.0;FULTON ST
2012-01-28 16:00:00;3490.0;1461.0;FULTON ST
2012-01-28 20:00:00;2886.0;978.0;FULTON ST
2012-01-29 00:00:00;1139.0;477.0;FULTON ST
2012-01-29 04:00:00;170.0;128.0;FULTON ST
2012-01-29 08:00:00;356.0;418.0;FULTON ST
2012-01-29 12:00:00;1247.0;1019.0;FULTON ST
2012-01-29 16:00:00;2645.0;1115.0;FULTON ST
2012-01-29 20:00:00;2001.0;703.0;FULTON ST
2012-01-30 00:00:00;570.0;256.0;FULTON ST
2012-01-30 04:00:00;146.0;159.0;FULTON ST
2012-01-30 08:00:00;1483.0;3896.0;FULTON ST
2012-01-30 12:00:00;3156.0;3361.0;FULTON ST
2012-01-30 16:00:00;6592.0;2042.0;FULTON ST
2012-01-30 20:00:00;6793.0;1182.0;FULTON ST
2012-01-31 00:00:00;1194.0;295.0;FULTON ST
2012-01-31 04:00:00;224.0;206.0;FULTON ST
2012-01-31 08:00:00;1569.0;4903.0;FULTON ST
2012-01-31 12:00:00;3347.0;3402.0;FULTON ST
2012-01-31 16:00:00;7303.0;1839.0;FULTON ST
2012-01-31 20:00:00;7061.0;1307.0;FULTON ST
2012-02-01 00:00:00;1374.0;347.0;FULTON ST
2012-02-01 04:00:00;198.0;149.0;FULTON ST
2012-02-01 08:00:00;1593.0;4977.0;FULTON ST
2012-02-01 12:00:00;3189.0;3221.0;FULTON ST
2012-02-01 16:00:00;7160.0;2143.0;FULTON ST
2012-02-01 20:00:00;6954.0;1285.0;FULTON ST
2012-02-02 00:00:00;1333.0;324.0;FULTON ST
2012-02-02 04:00:00;193.0;169.0;FULTON ST
2012-02-02 08:00:00;1574.0;4863.0;FULTON ST
2012-02-02 12:00:00;3018.0;3049.0;FULTON ST
2012-02-02 16:00:00;7434.0;2037.0;FULTON ST
2012-02-02 20:00:00;7035.0;1280.0;FULTON ST
2012-02-03 00:00:00;1507.0;418.0;FULTON ST
2012-02-03 04:00:00;213.0;175.0;FULTON ST
2012-02-03 08:00:00;1747.0;4819.0;FULTON ST
2012-02-03 12:00:00;3058.0;3107.0;FULTON ST
2012-02-03 16:00:00;7445.0;2172.0;FULTON ST
2012-02-03 20:00:00;6970.0;1345.0;FULTON ST
2012-02-04 04:00:00;283.0;165.0;FULTON ST
2012-02-04 08:00:00;279.0;494.0;FULTON ST
2012-02-04 12:00:00;1008.0;963.0;FULTON ST
2012-02-04 16:00:00;3046.0;1309.0;FULTON ST
2012-02-04 20:00:00;3008.0;1041.0;FULTON ST
2012-02-05 00:00:00;1171.0;373.0;FULTON ST
2012-02-05 04:00:00;135.0;106.0;FULTON ST
2012-02-05 08:00:00;222.0;306.0;FULTON ST
2012-02-05 12:00:00;1108.0;796.0;FULTON ST
2012-02-05 16:00:00;2342.0;1150.0;FULTON ST
2012-02-05 20:00:00;2153.0;661.0;FULTON ST
2012-02-06 00:00:00;1037.0;312.0;FULTON ST
2012-02-06 04:00:00;761.0;974.0;FULTON ST
2012-02-06 08:00:00;1145.0;1333.0;FULTON ST
2012-02-06 12:00:00;4091.0;3493.0;FULTON ST
2012-02-06 16:00:00;4730.0;1819.0;FULTON ST
2012-02-06 20:00:00;9429.0;1881.0;FULTON ST
2012-02-07 00:00:00;1603.0;388.0;FULTON ST
2012-02-07 04:00:00;339.0;297.0;FULTON ST
2012-02-07 08:00:00;1290.0;1719.0;FULTON ST
2012-02-07 12:00:00;2613.0;1169.0;FULTON ST
2012-02-07 16:00:00;4478.0;937.0;FULTON ST
2012-02-07 20:00:00;8826.0;1212.0;FULTON ST
2012-02-08 00:00:00;2024.0;365.0;FULTON ST
2012-02-08 04:00:00;205.0;122.0;FULTON ST
2012-02-08 08:00:00;1142.0;1363.0;FULTON ST
2012-02-08 12:00:00;2849.0;2081.0;FULTON ST
2012-02-08 16:00:00;6987.0;2024.0;FULTON ST
2012-02-08 20:00:00;11692.0;1417.0;FULTON ST
2012-02-09 00:00:00;1831.0;379.0;FULTON ST
2012-02-09 04:00:00;219.0;126.0;FULTON ST
2012-02-09 08:00:00;1071.0;1295.0;FULTON ST
2012-02-09 12:00:00;2444.0;2167.0;FULTON ST
2012-02-09 16:00:00;6747.0;2137.0;FULTON ST
2012-02-09 20:00:00;11851.0;1409.0;FULTON ST
2012-02-10 00:00:00;2044.0;479.0;FULTON ST
2012-02-10 04:00:00;240.0;128.0;FULTON ST
2012-02-10 08:00:00;1083.0;1396.0;FULTON ST
2012-02-10 12:00:00;1767.0;1599.0;FULTON ST
2012-02-10 16:00:00;6930.0;2280.0;FULTON ST
2012-02-10 20:00:00;11273.0;1460.0;FULTON ST
2012-02-11 04:00:00;17.0;20.0;FULTON ST
2012-02-11 08:00:00;104.0;80.0;FULTON ST
2012-02-11 12:00:00;232.0;110.0;FULTON ST
2012-02-11 16:00:00;294.0;99.0;FULTON ST
2012-02-11 20:00:00;241.0;59.0;FULTON ST
2012-02-12 00:00:00;72.0;20.0;FULTON ST
2012-02-12 04:00:00;20.0;10.0;FULTON ST
2012-02-12 08:00:00;61.0;52.0;FULTON ST
2012-02-12 12:00:00;196.0;102.0;FULTON ST
2012-02-12 16:00:00;330.0;93.0;FULTON ST
2012-02-12 20:00:00;149.0;29.0;FULTON ST
2012-02-13 00:00:00;37.0;13.0;FULTON ST
2012-02-13 04:00:00;53.0;29.0;FULTON ST
2012-02-13 08:00:00;274.0;246.0;FULTON ST
2012-02-13 12:00:00;460.0;154.0;FULTON ST
2012-02-13 16:00:00;657.0;141.0;FULTON ST
2012-02-13 20:00:00;664.0;61.0;FULTON ST
2012-02-14 00:00:00;49.0;12.0;FULTON ST
2012-02-14 04:00:00;54.0;32.0;FULTON ST
2012-02-14 08:00:00;287.0;264.0;FULTON ST
2012-02-14 12:00:00;306.0;146.0;FULTON ST
2012-02-14 16:00:00;857.0;195.0;FULTON ST
2012-02-14 20:00:00;887.0;52.0;FULTON ST
2012-02-15 00:00:00;76.0;18.0;FULTON ST
2012-02-15 04:00:00;54.0;23.0;FULTON ST
2012-02-15 08:00:00;268.0;240.0;FULTON ST
2012-02-15 12:00:00;320.0;138.0;FULTON ST
2012-02-15 16:00:00;753.0;120.0;FULTON ST
2012-02-15 20:00:00;887.0;49.0;FULTON ST
2012-02-16 00:00:00;89.0;17.0;FULTON ST
2012-02-16 04:00:00;50.0;24.0;FULTON ST
2012-02-16 08:00:00;263.0;230.0;FULTON ST
2012-02-16 12:00:00;323.0;145.0;FULTON ST
2012-02-16 16:00:00;809.0;145.0;FULTON ST
2012-02-16 20:00:00;893.0;67.0;FULTON ST
2012-02-17 00:00:00;108.0;17.0;FULTON ST
2012-02-17 04:00:00;41.0;29.0;FULTON ST
2012-02-17 08:00:00;285.0;237.0;FULTON ST
2012-02-17 12:00:00;301.0;168.0;FULTON ST
2012-02-17 16:00:00;816.0;148.0;FULTON ST
2012-02-17 20:00:00;838.0;69.0;FULTON ST
2012-02-18 04:00:00;342.0;289.0;FULTON ST
2012-02-18 08:00:00;693.0;739.0;FULTON ST
2012-02-18 12:00:00;1615.0;1646.0;FULTON ST
2012-02-18 16:00:00;3490.0;2082.0;FULTON ST
2012-02-18 20:00:00;4215.0;1558.0;FULTON ST
2012-02-19 00:00:00;1688.0;857.0;FULTON ST
2012-02-19 04:00:00;236.0;183.0;FULTON ST
2012-02-19 08:00:00;388.0;386.0;FULTON ST
2012-02-19 12:00:00;1521.0;1449.0;FULTON ST
2012-02-19 16:00:00;4059.0;2081.0;FULTON ST
2012-02-19 20:00:00;3618.0;1256.0;FULTON ST
2012-02-20 00:00:00;1123.0;501.0;FULTON ST
2012-02-20 04:00:00;175.0;150.0;FULTON ST
2012-02-20 08:00:00;947.0;1016.0;FULTON ST
2012-02-20 12:00:00;2587.0;2220.0;FULTON ST
2012-02-20 16:00:00;4681.0;2227.0;FULTON ST
2012-02-20 20:00:00;4791.0;1378.0;FULTON ST
2012-02-21 00:00:00;1248.0;424.0;FULTON ST
2012-02-21 04:00:00;408.0;1146.0;FULTON ST
2012-02-21 08:00:00;2258.0;4116.0;FULTON ST
2012-02-21 12:00:00;5167.0;6039.0;FULTON ST
2012-02-21 16:00:00;8509.0;3443.0;FULTON ST
2012-02-21 20:00:00;14059.0;2581.0;FULTON ST
2012-02-22 00:00:00;2449.0;656.0;FULTON ST
2012-02-22 04:00:00;350.0;223.0;FULTON ST
2012-02-22 08:00:00;2270.0;2791.0;FULTON ST
2012-02-22 12:00:00;4386.0;3870.0;FULTON ST
2012-02-22 16:00:00;8824.0;3883.0;FULTON ST
2012-02-22 20:00:00;13846.0;2571.0;FULTON ST
2012-02-23 00:00:00;2547.0;631.0;FULTON ST
2012-02-23 04:00:00;349.0;274.0;FULTON ST
2012-02-23 08:00:00;1847.0;3077.0;FULTON ST
2012-02-23 12:00:00;3323.0;4347.0;FULTON ST
2012-02-23 16:00:00;9255.0;3945.0;FULTON ST
2012-02-23 20:00:00;14497.0;2764.0;FULTON ST
2012-02-24 00:00:00;2744.0;891.0;FULTON ST
2012-02-24 04:00:00;411.0;327.0;FULTON ST
2012-02-24 08:00:00;1611.0;2825.0;FULTON ST
2012-02-24 12:00:00;3022.0;3951.0;FULTON ST
2012-02-24 16:00:00;6921.0;2447.0;FULTON ST
2012-02-24 20:00:00;12470.0;2536.0;FULTON ST
2012-02-25 04:00:00;81.0;92.0;FULTON ST
2012-02-25 08:00:00;348.0;638.0;FULTON ST
2012-02-25 12:00:00;1131.0;1028.0;FULTON ST
2012-02-25 16:00:00;1945.0;1201.0;FULTON ST
2012-02-25 20:00:00;1635.0;904.0;FULTON ST
2012-02-26 00:00:00;504.0;444.0;FULTON ST
2012-02-26 04:00:00;90.0;97.0;FULTON ST
2012-02-26 08:00:00;266.0;436.0;FULTON ST
2012-02-26 12:00:00;852.0;932.0;FULTON ST
2012-02-26 16:00:00;1611.0;886.0;FULTON ST
2012-02-26 20:00:00;1233.0;697.0;FULTON ST
2012-02-27 00:00:00;364.0;235.0;FULTON ST
2012-02-27 04:00:00;66.0;123.0;FULTON ST
2012-02-27 08:00:00;1336.0;4193.0;FULTON ST
2012-02-27 12:00:00;1846.0;2480.0;FULTON ST
2012-02-27 16:00:00;5559.0;1472.0;FULTON ST
2012-02-27 20:00:00;3562.0;1115.0;FULTON ST
2012-02-28 00:00:00;568.0;263.0;FULTON ST
2012-02-28 04:00:00;87.0;132.0;FULTON ST
2012-02-28 08:00:00;1390.0;4298.0;FULTON ST
2012-02-28 12:00:00;1294.0;1559.0;FULTON ST
2012-02-28 16:00:00;4165.0;800.0;FULTON ST
2012-02-28 20:00:00;3643.0;1160.0;FULTON ST
2012-02-29 00:00:00;633.0;269.0;FULTON ST
2012-02-29 04:00:00;109.0;175.0;FULTON ST
2012-02-29 08:00:00;1337.0;4116.0;FULTON ST
2012-02-29 12:00:00;2029.0;2804.0;FULTON ST
2012-02-29 16:00:00;5643.0;1607.0;FULTON ST
2012-02-29 20:00:00;3532.0;1185.0;FULTON ST
2012-03-01 00:00:00;612.0;335.0;FULTON ST
2012-03-01 04:00:00;88.0;146.0;FULTON ST
2012-03-01 08:00:00;1285.0;4253.0;FULTON ST
2012-03-01 12:00:00;1853.0;2639.0;FULTON ST
2012-03-01 16:00:00;5639.0;1732.0;FULTON ST
2012-03-01 20:00:00;3611.0;1160.0;FULTON ST
2012-03-02 00:00:00;729.0;384.0;FULTON ST
2012-03-02 04:00:00;290.0;965.0;FULTON ST
2012-03-02 08:00:00;1109.0;3171.0;FULTON ST
2012-03-02 12:00:00;1741.0;2427.0;FULTON ST
2012-03-02 16:00:00;4500.0;1578.0;FULTON ST
2012-03-02 20:00:00;3519.0;1068.0;FULTON ST
2012-03-03 04:00:00;44.0;77.0;FULTON ST
2012-03-03 08:00:00;147.0;382.0;FULTON ST
2012-03-03 12:00:00;451.0;866.0;FULTON ST
2012-03-03 16:00:00;589.0;895.0;FULTON ST
2012-03-03 20:00:00;590.0;626.0;FULTON ST
2012-03-04 00:00:00;244.0;202.0;FULTON ST
2012-03-04 04:00:00;25.0;62.0;FULTON ST
2012-03-04 08:00:00;107.0;220.0;FULTON ST
2012-03-04 12:00:00;408.0;779.0;FULTON ST
2012-03-04 16:00:00;623.0;816.0;FULTON ST
2012-03-04 20:00:00;316.0;322.0;FULTON ST
2012-03-05 00:00:00;54.0;93.0;FULTON ST
2012-03-05 04:00:00;67.0;100.0;FULTON ST
2012-03-05 08:00:00;413.0;1156.0;FULTON ST
2012-03-05 12:00:00;680.0;855.0;FULTON ST
2012-03-05 16:00:00;1955.0;1170.0;FULTON ST
2012-03-05 20:00:00;864.0;533.0;FULTON ST
2012-03-06 00:00:00;100.0;95.0;FULTON ST
2012-03-06 04:00:00;121.0;118.0;FULTON ST
2012-03-06 08:00:00;711.0;1119.0;FULTON ST
2012-03-06 12:00:00;654.0;688.0;FULTON ST
2012-03-06 16:00:00;1688.0;998.0;FULTON ST
2012-03-06 20:00:00;406.0;614.0;FULTON ST
2012-03-07 00:00:00;61.0;108.0;FULTON ST
2012-03-07 04:00:00;69.0;139.0;FULTON ST
2012-03-07 08:00:00;419.0;1124.0;FULTON ST
2012-03-07 12:00:00;467.0;798.0;FULTON ST
2012-03-07 16:00:00;1433.0;1030.0;FULTON ST
2012-03-07 20:00:00;562.0;554.0;FULTON ST
2012-03-08 00:00:00;96.0;125.0;FULTON ST
2012-03-08 04:00:00;64.0;127.0;FULTON ST
2012-03-08 08:00:00;445.0;1073.0;FULTON ST
2012-03-08 12:00:00;410.0;728.0;FULTON ST
2012-03-08 16:00:00;1557.0;1025.0;FULTON ST
2012-03-08 20:00:00;432.0;526.0;FULTON ST
2012-03-09 00:00:00;102.0;125.0;FULTON ST
2012-03-09 04:00:00;46.0;114.0;FULTON ST
2012-03-09 08:00:00;412.0;1067.0;FULTON ST
2012-03-09 12:00:00;455.0;699.0;FULTON ST
2012-03-09 16:00:00;1372.0;1054.0;FULTON ST
2012-03-09 20:00:00;541.0;650.0;FULTON ST
2012-03-10 04:00:00;316.0;199.0;FULTON ST
2012-03-10 08:00:00;311.0;648.0;FULTON ST
2012-03-10 12:00:00;1007.0;1189.0;FULTON ST
2012-03-10 16:00:00;4342.0;2609.0;FULTON ST
2012-03-10 20:00:00;4134.0;1895.0;FULTON ST
2012-03-11 00:00:00;1568.0;903.0;FULTON ST
2012-03-11 04:00:00;240.0;301.0;FULTON ST
2012-03-11 08:00:00;591.0;779.0;FULTON ST
2012-03-11 12:00:00;2010.0;1702.0;FULTON ST
2012-03-11 16:00:00;3265.0;1977.0;FULTON ST
2012-03-11 20:00:00;2682.0;1486.0;FULTON ST
2012-03-12 00:00:00;622.0;390.0;FULTON ST
2012-03-12 04:00:00;196.0;930.0;FULTON ST
2012-03-12 08:00:00;4440.0;13632.0;FULTON ST
2012-03-12 12:00:00;5746.0;6573.0;FULTON ST
2012-03-12 16:00:00;15259.0;4581.0;FULTON ST
2012-03-12 20:00:00;13293.0;2627.0;FULTON ST
2012-03-13 00:00:00;1469.0;507.0;FULTON ST
2012-03-13 04:00:00;281.0;1196.0;FULTON ST
2012-03-13 08:00:00;4431.0;13741.0;FULTON ST
2012-03-13 12:00:00;5793.0;6508.0;FULTON ST
2012-03-13 16:00:00;15363.0;4469.0;FULTON ST
2012-03-13 20:00:00;12882.0;2770.0;FULTON ST
2012-03-14 00:00:00;1611.0;521.0;FULTON ST
2012-03-14 04:00:00;216.0;1019.0;FULTON ST
2012-03-14 08:00:00;4524.0;13978.0;FULTON ST
2012-03-14 12:00:00;6380.0;6814.0;FULTON ST
2012-03-14 16:00:00;15661.0;4679.0;FULTON ST
2012-03-14 20:00:00;13473.0;3749.0;FULTON ST
2012-03-15 00:00:00;1689.0;652.0;FULTON ST
2012-03-15 04:00:00;293.0;1219.0;FULTON ST
2012-03-15 08:00:00;4473.0;13051.0;FULTON ST
2012-03-15 12:00:00;8130.0;7878.0;FULTON ST
2012-03-15 16:00:00;13956.0;3748.0;FULTON ST
2012-03-15 20:00:00;13016.0;2747.0;FULTON ST
2012-03-16 00:00:00;1582.0;493.0;FULTON ST
2012-03-16 04:00:00;241.0;899.0;FULTON ST
2012-03-16 08:00:00;4219.0;12992.0;FULTON ST
2012-03-16 12:00:00;6905.0;6664.0;FULTON ST
2012-03-16 16:00:00;16013.0;5027.0;FULTON ST
2012-03-16 20:00:00;12500.0;2878.0;FULTON ST
2012-03-17 04:00:00;110.0;159.0;FULTON ST
2012-03-17 08:00:00;624.0;682.0;FULTON ST
2012-03-17 12:00:00;1901.0;2269.0;FULTON ST
2012-03-17 16:00:00;3294.0;2591.0;FULTON ST
2012-03-17 20:00:00;2302.0;1238.0;FULTON ST
2012-03-18 00:00:00;555.0;492.0;FULTON ST
2012-03-18 04:00:00;129.0;227.0;FULTON ST
2012-03-18 08:00:00;3449.0;2685.0;FULTON ST
2012-03-18 12:00:00;4743.0;2384.0;FULTON ST
2012-03-18 16:00:00;2677.0;1828.0;FULTON ST
2012-03-18 20:00:00;1580.0;1021.0;FULTON ST
2012-03-19 00:00:00;273.0;204.0;FULTON ST
2012-03-19 04:00:00;139.0;643.0;FULTON ST
2012-03-19 08:00:00;2072.0;7598.0;FULTON ST
2012-03-19 12:00:00;3310.0;3554.0;FULTON ST
2012-03-19 16:00:00;9099.0;2723.0;FULTON ST
2012-03-19 20:00:00;5317.0;1378.0;FULTON ST
2012-03-20 00:00:00;689.0;295.0;FULTON ST
2012-03-20 04:00:00;204.0;682.0;FULTON ST
2012-03-20 08:00:00;1964.0;6994.0;FULTON ST
2012-03-20 12:00:00;2969.0;3574.0;FULTON ST
2012-03-20 16:00:00;9312.0;2852.0;FULTON ST
2012-03-20 20:00:00;5440.0;1543.0;FULTON ST
2012-03-21 00:00:00;729.0;302.0;FULTON ST
2012-03-21 04:00:00;190.0;699.0;FULTON ST
2012-03-21 08:00:00;2064.0;7336.0;FULTON ST
2012-03-21 12:00:00;3551.0;3614.0;FULTON ST
2012-03-21 16:00:00;8387.0;2794.0;FULTON ST
2012-03-21 20:00:00;4965.0;1554.0;FULTON ST
2012-03-22 00:00:00;747.0;403.0;FULTON ST
2012-03-22 04:00:00;179.0;683.0;FULTON ST
2012-03-22 08:00:00;2085.0;7643.0;FULTON ST
2012-03-22 12:00:00;3407.0;4093.0;FULTON ST
2012-03-22 16:00:00;9374.0;3099.0;FULTON ST
2012-03-22 20:00:00;6046.0;1688.0;FULTON ST
2012-03-23 00:00:00;916.0;515.0;FULTON ST
2012-03-23 04:00:00;215.0;695.0;FULTON ST
2012-03-23 08:00:00;2089.0;7516.0;FULTON ST
2012-03-23 12:00:00;3904.0;4268.0;FULTON ST
2012-03-23 16:00:00;9340.0;3186.0;FULTON ST
2012-03-23 20:00:00;5517.0;1717.0;FULTON ST
2012-03-24 04:00:00;113.0;165.0;FULTON ST
2012-03-24 08:00:00;419.0;495.0;FULTON ST
2012-03-24 12:00:00;1321.0;1395.0;FULTON ST
2012-03-24 16:00:00;2369.0;1544.0;FULTON ST
2012-03-24 20:00:00;2244.0;1336.0;FULTON ST
2012-03-25 00:00:00;776.0;768.0;FULTON ST
2012-03-25 04:00:00;79.0;160.0;FULTON ST
2012-03-25 08:00:00;194.0;321.0;FULTON ST
2012-03-25 12:00:00;1057.0;1106.0;FULTON ST
2012-03-25 16:00:00;1774.0;1635.0;FULTON ST
2012-03-25 20:00:00;1667.0;980.0;FULTON ST
2012-03-26 00:00:00;414.0;434.0;FULTON ST
2012-03-26 04:00:00;42.0;96.0;FULTON ST
2012-03-26 08:00:00;2304.0;6080.0;FULTON ST
2012-03-26 12:00:00;2576.0;4629.0;FULTON ST
2012-03-26 16:00:00;4687.0;2683.0;FULTON ST
2012-03-26 20:00:00;9077.0;2540.0;FULTON ST
2012-03-27 00:00:00;958.0;461.0;FULTON ST
2012-03-27 04:00:00;27.0;16.0;FULTON ST
2012-03-27 08:00:00;2333.0;6155.0;FULTON ST
2012-03-27 12:00:00;4900.0;6806.0;FULTON ST
2012-03-27 16:00:00;3506.0;1552.0;FULTON ST
2012-03-27 20:00:00;9882.0;2652.0;FULTON ST
2012-03-28 00:00:00;1137.0;591.0;FULTON ST
2012-03-28 04:00:00;57.0;37.0;FULTON ST
2012-03-28 08:00:00;2388.0;6032.0;FULTON ST
2012-03-28 12:00:00;2963.0;5851.0;FULTON ST
2012-03-28 16:00:00;5835.0;3089.0;FULTON ST
2012-03-28 20:00:00;9741.0;2658.0;FULTON ST
2012-03-29 00:00:00;1167.0;647.0;FULTON ST
2012-03-29 04:00:00;44.0;33.0;FULTON ST
2012-03-29 08:00:00;2384.0;6000.0;FULTON ST
2012-03-29 12:00:00;3092.0;4438.0;FULTON ST
2012-03-29 16:00:00;5865.0;2351.0;FULTON ST
2012-03-29 20:00:00;10157.0;2115.0;FULTON ST
2012-03-30 00:00:00;1205.0;674.0;FULTON ST
2012-03-30 04:00:00;102.0;198.0;FULTON ST
2012-03-30 08:00:00;2223.0;5392.0;FULTON ST
2012-03-30 12:00:00;4929.0;6358.0;FULTON ST
2012-03-30 16:00:00;5291.0;2873.0;FULTON ST
2012-03-30 20:00:00;4395.0;1923.0;FULTON ST
2012-03-31 04:00:00;94.0;129.0;FULTON ST
2012-03-31 08:00:00;564.0;566.0;FULTON ST
2012-03-31 12:00:00;1582.0;1355.0;FULTON ST
2012-03-31 16:00:00;2613.0;1377.0;FULTON ST
