year;month;day;weekday;exits;in_sample;Date
2010;5;23;6;4265.0;True;2010-05-23 00:00:00
2010;5;24;0;15955.0;True;2010-05-24 00:00:00
2010;5;25;1;16563.0;True;2010-05-25 00:00:00
2010;5;26;2;16467.0;True;2010-05-26 00:00:00
2010;5;27;3;16188.0;True;2010-05-27 00:00:00
2010;5;28;4;15344.0;True;2010-05-28 00:00:00
2010;5;29;5;6939.5;True;2010-05-29 00:00:00
2010;5;30;6;6326.0;True;2010-05-30 00:00:00
2010;5;31;0;6105.0;True;2010-05-31 00:00:00
2010;6;1;1;13286.0;True;2010-06-01 00:00:00
2010;6;2;2;14244.0;True;2010-06-02 00:00:00
2010;6;3;3;11783.0;True;2010-06-03 00:00:00
2010;6;4;4;15203.0;True;2010-06-04 00:00:00
2010;6;5;5;6689.0;True;2010-06-05 00:00:00
2010;6;6;6;4324.0;True;2010-06-06 00:00:00
2010;6;7;0;16847.0;True;2010-06-07 00:00:00
2010;6;8;1;16188.0;True;2010-06-08 00:00:00
2010;6;9;2;16894.0;True;2010-06-09 00:00:00
2010;6;10;3;17900.0;True;2010-06-10 00:00:00
2010;6;11;4;17512.0;True;2010-06-11 00:00:00
2010;6;12;5;15752.5;True;2010-06-12 00:00:00
2010;6;13;6;14043.0;True;2010-06-13 00:00:00
2010;6;14;0;33780.0;True;2010-06-14 00:00:00
2010;6;15;1;43605.0;True;2010-06-15 00:00:00
2010;6;16;2;35898.0;True;2010-06-16 00:00:00
2010;6;17;3;36459.0;True;2010-06-17 00:00:00
2010;6;18;4;36271.0;True;2010-06-18 00:00:00
2010;6;19;5;12718.5;True;2010-06-19 00:00:00
2010;6;20;6;8048.0;True;2010-06-20 00:00:00
2010;6;21;0;20997.0;True;2010-06-21 00:00:00
2010;6;22;1;21324.0;True;2010-06-22 00:00:00
2010;6;23;2;21957.0;True;2010-06-23 00:00:00
2010;6;24;3;21557.0;True;2010-06-24 00:00:00
2010;6;25;4;20890.0;True;2010-06-25 00:00:00
2010;6;26;5;14589.0;True;2010-06-26 00:00:00
2010;6;27;6;10123.0;True;2010-06-27 00:00:00
2010;6;28;0;32409.0;True;2010-06-28 00:00:00
2010;6;29;1;33589.0;True;2010-06-29 00:00:00
2010;6;30;2;33869.0;True;2010-06-30 00:00:00
2010;7;1;3;33412.0;True;2010-07-01 00:00:00
2010;7;2;4;31621.0;True;2010-07-02 00:00:00
2010;7;3;5;11358.0;True;2010-07-03 00:00:00
2010;7;4;6;9663.0;True;2010-07-04 00:00:00
2010;7;5;0;10073.0;True;2010-07-05 00:00:00
2010;7;6;1;27712.0;True;2010-07-06 00:00:00
2010;7;7;2;26930.0;True;2010-07-07 00:00:00
2010;7;8;3;29440.0;True;2010-07-08 00:00:00
2010;7;9;4;29759.0;True;2010-07-09 00:00:00
2010;7;10;5;3379.5;True;2010-07-10 00:00:00
2010;7;11;6;2092.0;True;2010-07-11 00:00:00
2010;7;12;0;8411.0;True;2010-07-12 00:00:00
2010;7;13;1;8008.0;True;2010-07-13 00:00:00
2010;7;14;2;3863.0;True;2010-07-14 00:00:00
2010;7;15;3;9020.0;True;2010-07-15 00:00:00
2010;7;16;4;8424.0;True;2010-07-16 00:00:00
2010;7;17;5;9833.0;True;2010-07-17 00:00:00
2010;7;18;6;8589.0;True;2010-07-18 00:00:00
2010;7;19;0;32264.0;True;2010-07-19 00:00:00
2010;7;20;1;31425.0;True;2010-07-20 00:00:00
2010;7;21;2;34640.0;True;2010-07-21 00:00:00
2010;7;22;3;34680.0;True;2010-07-22 00:00:00
2010;7;23;4;33862.0;True;2010-07-23 00:00:00
2010;7;24;5;6293.5;True;2010-07-24 00:00:00
2010;7;25;6;3241.0;True;2010-07-25 00:00:00
2010;7;26;0;9885.0;True;2010-07-26 00:00:00
2010;7;27;1;10394.0;True;2010-07-27 00:00:00
2010;7;28;2;5562.0;True;2010-07-28 00:00:00
2010;7;29;3;10464.0;True;2010-07-29 00:00:00
2010;7;30;4;10826.0;True;2010-07-30 00:00:00
2010;7;31;5;8402.5;True;2010-07-31 00:00:00
2010;8;1;6;5857.0;True;2010-08-01 00:00:00
2010;8;2;0;20918.0;True;2010-08-02 00:00:00
2010;8;3;1;21741.0;True;2010-08-03 00:00:00
2010;8;4;2;22180.0;True;2010-08-04 00:00:00
2010;8;5;3;21878.0;True;2010-08-05 00:00:00
2010;8;6;4;22676.0;True;2010-08-06 00:00:00
2010;8;7;5;5769.5;True;2010-08-07 00:00:00
2010;8;8;6;3406.0;True;2010-08-08 00:00:00
2010;8;9;0;14539.0;True;2010-08-09 00:00:00
2010;8;10;1;13983.0;True;2010-08-10 00:00:00
2010;8;11;2;14663.0;True;2010-08-11 00:00:00
2010;8;12;3;14780.0;True;2010-08-12 00:00:00
2010;8;13;4;14938.0;True;2010-08-13 00:00:00
2010;8;14;5;3494.5;True;2010-08-14 00:00:00
2010;8;15;6;1850.0;True;2010-08-15 00:00:00
2010;8;16;0;7900.0;True;2010-08-16 00:00:00
2010;8;17;1;7721.0;True;2010-08-17 00:00:00
2010;8;18;2;8399.0;True;2010-08-18 00:00:00
2010;8;19;3;8176.0;True;2010-08-19 00:00:00
2010;8;20;4;8091.0;True;2010-08-20 00:00:00
2010;8;21;5;9093.0;True;2010-08-21 00:00:00
2010;8;22;6;6903.0;True;2010-08-22 00:00:00
2010;8;23;0;17513.0;True;2010-08-23 00:00:00
2010;8;24;1;18635.0;True;2010-08-24 00:00:00
2010;8;25;2;17850.0;True;2010-08-25 00:00:00
2010;8;26;3;18797.0;True;2010-08-26 00:00:00
2010;8;27;4;18838.0;True;2010-08-27 00:00:00
2010;8;28;5;5775.5;True;2010-08-28 00:00:00
2010;8;29;6;3667.0;True;2010-08-29 00:00:00
2010;8;30;0;11056.0;True;2010-08-30 00:00:00
2010;8;31;1;11296.0;True;2010-08-31 00:00:00
2010;9;1;2;10475.0;True;2010-09-01 00:00:00
2010;9;2;3;11582.0;True;2010-09-02 00:00:00
2010;9;3;4;10921.0;True;2010-09-03 00:00:00
2010;9;4;5;11588.0;True;2010-09-04 00:00:00
2010;9;5;6;10070.0;True;2010-09-05 00:00:00
2010;9;6;0;10848.0;True;2010-09-06 00:00:00
2010;9;7;1;31439.0;True;2010-09-07 00:00:00
2010;9;8;2;32826.0;True;2010-09-08 00:00:00
2010;9;9;3;30807.0;True;2010-09-09 00:00:00
2010;9;10;4;31586.0;True;2010-09-10 00:00:00
2010;9;11;5;19616.0;True;2010-09-11 00:00:00
2010;9;12;6;10093.0;True;2010-09-12 00:00:00
2010;9;13;0;25755.0;True;2010-09-13 00:00:00
2010;9;14;1;26890.0;True;2010-09-14 00:00:00
2010;9;15;2;25837.0;True;2010-09-15 00:00:00
2010;9;16;3;27449.0;True;2010-09-16 00:00:00
2010;9;17;4;24723.0;True;2010-09-17 00:00:00
2010;9;18;5;14789.0;True;2010-09-18 00:00:00
2010;9;19;6;11120.0;True;2010-09-19 00:00:00
2010;9;20;0;34820.0;True;2010-09-20 00:00:00
2010;9;21;1;27832.0;True;2010-09-21 00:00:00
2010;9;22;2;36001.0;True;2010-09-22 00:00:00
2010;9;23;3;35341.0;True;2010-09-23 00:00:00
2010;9;24;4;34817.0;True;2010-09-24 00:00:00
2010;9;25;5;17425.0;True;2010-09-25 00:00:00
2010;9;26;6;12521.0;True;2010-09-26 00:00:00
2010;9;27;0;32662.0;True;2010-09-27 00:00:00
2010;9;28;1;34701.0;True;2010-09-28 00:00:00
2010;9;29;2;35420.0;True;2010-09-29 00:00:00
2010;9;30;3;31931.0;True;2010-09-30 00:00:00
2010;10;1;4;32482.0;True;2010-10-01 00:00:00
2010;10;2;5;5570.5;True;2010-10-02 00:00:00
2010;10;3;6;3198.0;True;2010-10-03 00:00:00
2010;10;4;0;15190.0;True;2010-10-04 00:00:00
2010;10;5;1;16498.0;True;2010-10-05 00:00:00
2010;10;6;2;16249.0;True;2010-10-06 00:00:00
2010;10;7;3;16006.0;True;2010-10-07 00:00:00
2010;10;8;4;16087.0;True;2010-10-08 00:00:00
2010;10;9;5;4289.0;True;2010-10-09 00:00:00
2010;10;10;6;2148.0;True;2010-10-10 00:00:00
2010;10;11;0;10488.0;True;2010-10-11 00:00:00
2010;10;12;1;16946.0;True;2010-10-12 00:00:00
2010;10;13;2;19264.0;True;2010-10-13 00:00:00
2010;10;14;3;20576.0;True;2010-10-14 00:00:00
2010;10;15;4;17700.0;True;2010-10-15 00:00:00
2010;10;16;5;6238.0;True;2010-10-16 00:00:00
2010;10;17;6;1788.0;True;2010-10-17 00:00:00
2010;10;18;0;11691.0;True;2010-10-18 00:00:00
2010;10;19;1;14730.0;True;2010-10-19 00:00:00
2010;10;20;2;13912.0;True;2010-10-20 00:00:00
2010;10;21;3;14560.0;True;2010-10-21 00:00:00
2010;10;22;4;15475.0;True;2010-10-22 00:00:00
2010;10;23;5;6819.0;True;2010-10-23 00:00:00
2010;10;24;6;4758.0;True;2010-10-24 00:00:00
2010;10;25;0;13077.0;True;2010-10-25 00:00:00
2010;10;26;1;13751.0;True;2010-10-26 00:00:00
2010;10;27;2;12800.0;True;2010-10-27 00:00:00
2010;10;28;3;14115.0;True;2010-10-28 00:00:00
2010;10;29;4;13843.0;True;2010-10-29 00:00:00
2010;10;30;5;2375.5;True;2010-10-30 00:00:00
2010;10;31;6;1090.0;True;2010-10-31 00:00:00
2010;11;1;0;11134.0;True;2010-11-01 00:00:00
2010;11;2;1;10682.0;True;2010-11-02 00:00:00
2010;11;3;2;11786.0;True;2010-11-03 00:00:00
2010;11;4;3;7345.0;True;2010-11-04 00:00:00
2010;11;5;4;8629.0;True;2010-11-05 00:00:00
2010;11;6;5;3020.5;True;2010-11-06 00:00:00
2010;11;7;6;4036.0;True;2010-11-07 00:00:00
2010;11;8;0;9377.0;True;2010-11-08 00:00:00
2010;11;9;1;9708.0;True;2010-11-09 00:00:00
2010;11;10;2;11463.0;True;2010-11-10 00:00:00
2010;11;11;3;5503.0;True;2010-11-11 00:00:00
2010;11;12;4;9290.0;True;2010-11-12 00:00:00
2010;11;13;5;1852.0;True;2010-11-13 00:00:00
2010;11;14;6;839.0;True;2010-11-14 00:00:00
2010;11;15;0;4464.0;True;2010-11-15 00:00:00
2010;11;16;1;4829.0;True;2010-11-16 00:00:00
2010;11;17;2;3611.0;True;2010-11-17 00:00:00
2010;11;18;3;4198.0;True;2010-11-18 00:00:00
2010;11;19;4;4451.0;True;2010-11-19 00:00:00
2010;11;20;5;4820.5;True;2010-11-20 00:00:00
2010;11;21;6;4713.0;True;2010-11-21 00:00:00
2010;11;22;0;11156.0;True;2010-11-22 00:00:00
2010;11;23;1;11875.0;True;2010-11-23 00:00:00
2010;11;24;2;10845.0;True;2010-11-24 00:00:00
2010;11;25;3;2803.0;True;2010-11-25 00:00:00
2010;11;26;4;7323.0;True;2010-11-26 00:00:00
2010;11;27;5;2153.5;True;2010-11-27 00:00:00
2010;11;28;6;1362.0;True;2010-11-28 00:00:00
2010;11;29;0;4291.0;True;2010-11-29 00:00:00
2010;11;30;1;4608.0;True;2010-11-30 00:00:00
2010;12;1;2;4368.0;True;2010-12-01 00:00:00
2010;12;2;3;4468.0;True;2010-12-02 00:00:00
2010;12;3;4;4873.0;True;2010-12-03 00:00:00
2010;12;4;5;3906.0;True;2010-12-04 00:00:00
2010;12;5;6;2704.0;True;2010-12-05 00:00:00
2010;12;6;0;10297.0;True;2010-12-06 00:00:00
2010;12;7;1;7623.0;True;2010-12-07 00:00:00
2010;12;8;2;10399.0;True;2010-12-08 00:00:00
2010;12;9;3;6641.0;True;2010-12-09 00:00:00
2010;12;10;4;11028.0;True;2010-12-10 00:00:00
2010;12;11;5;1655.5;True;2010-12-11 00:00:00
2010;12;12;6;321.0;True;2010-12-12 00:00:00
2010;12;13;0;1442.0;True;2010-12-13 00:00:00
2010;12;14;1;1420.0;True;2010-12-14 00:00:00
2010;12;15;2;1500.0;True;2010-12-15 00:00:00
2010;12;16;3;772.0;True;2010-12-16 00:00:00
2010;12;17;4;1530.0;True;2010-12-17 00:00:00
2010;12;18;5;3545.0;True;2010-12-18 00:00:00
2010;12;19;6;3108.0;True;2010-12-19 00:00:00
2010;12;20;0;5389.0;True;2010-12-20 00:00:00
2010;12;21;1;3614.0;True;2010-12-21 00:00:00
2010;12;22;2;4743.0;True;2010-12-22 00:00:00
2010;12;23;3;4475.0;True;2010-12-23 00:00:00
2010;12;24;4;3392.0;True;2010-12-24 00:00:00
2010;12;25;5;975.5;True;2010-12-25 00:00:00
2010;12;26;6;1464.0;True;2010-12-26 00:00:00
2010;12;27;0;1562.0;True;2010-12-27 00:00:00
2010;12;28;1;4684.0;True;2010-12-28 00:00:00
2010;12;29;2;5380.0;True;2010-12-29 00:00:00
2010;12;30;3;6117.0;True;2010-12-30 00:00:00
2010;12;31;4;3618.0;True;2010-12-31 00:00:00
2011;1;1;5;2327.5;True;2011-01-01 00:00:00
2011;1;2;6;1959.0;True;2011-01-02 00:00:00
2011;1;3;0;2946.0;True;2011-01-03 00:00:00
2011;1;4;1;3182.0;True;2011-01-04 00:00:00
2011;1;5;2;3222.0;True;2011-01-05 00:00:00
2011;1;6;3;3013.0;True;2011-01-06 00:00:00
2011;1;7;4;3043.0;True;2011-01-07 00:00:00
2011;1;8;5;4371.0;True;2011-01-08 00:00:00
2011;1;9;6;3619.0;True;2011-01-09 00:00:00
2011;1;10;0;8730.0;True;2011-01-10 00:00:00
2011;1;11;1;4751.0;True;2011-01-11 00:00:00
2011;1;12;2;7198.0;True;2011-01-12 00:00:00
2011;1;13;3;9822.0;True;2011-01-13 00:00:00
2011;1;14;4;9019.0;True;2011-01-14 00:00:00
2011;1;15;5;4631.5;True;2011-01-15 00:00:00
2011;1;16;6;3188.0;True;2011-01-16 00:00:00
2011;1;17;0;4134.0;True;2011-01-17 00:00:00
2011;1;18;1;10119.0;True;2011-01-18 00:00:00
2011;1;19;2;5222.0;True;2011-01-19 00:00:00
2011;1;20;3;8629.0;True;2011-01-20 00:00:00
2011;1;21;4;10467.0;True;2011-01-21 00:00:00
2011;1;22;5;4846.0;True;2011-01-22 00:00:00
2011;1;23;6;3239.0;True;2011-01-23 00:00:00
2011;1;24;0;16183.0;True;2011-01-24 00:00:00
2011;1;25;1;16880.0;True;2011-01-25 00:00:00
2011;1;26;2;2301.0;True;2011-01-26 00:00:00
2011;1;27;3;11619.0;True;2011-01-27 00:00:00
2011;1;28;4;16771.0;True;2011-01-28 00:00:00
2011;1;29;5;5527.5;True;2011-01-29 00:00:00
2011;1;30;6;4194.0;True;2011-01-30 00:00:00
2011;1;31;0;9518.0;True;2011-01-31 00:00:00
2011;2;1;1;9209.0;True;2011-02-01 00:00:00
2011;2;2;2;8737.0;True;2011-02-02 00:00:00
2011;2;3;3;7948.0;True;2011-02-03 00:00:00
2011;2;4;4;9162.0;True;2011-02-04 00:00:00
2011;2;5;5;3963.0;True;2011-02-05 00:00:00
2011;2;6;6;2822.0;True;2011-02-06 00:00:00
2011;2;7;0;3963.0;True;2011-02-07 00:00:00
2011;2;8;1;3901.0;True;2011-02-08 00:00:00
2011;2;9;2;3773.0;True;2011-02-09 00:00:00
2011;2;10;3;3836.0;True;2011-02-10 00:00:00
2011;2;11;4;4160.0;True;2011-02-11 00:00:00
2011;2;12;5;11047.0;True;2011-02-12 00:00:00
2011;2;13;6;8523.0;True;2011-02-13 00:00:00
2011;2;14;0;19945.0;True;2011-02-14 00:00:00
2011;2;15;1;20468.0;True;2011-02-15 00:00:00
2011;2;16;2;21555.0;True;2011-02-16 00:00:00
2011;2;17;3;20596.0;True;2011-02-17 00:00:00
2011;2;18;4;20166.0;True;2011-02-18 00:00:00
2011;2;19;5;9679.5;True;2011-02-19 00:00:00
2011;2;20;6;6809.0;True;2011-02-20 00:00:00
2011;2;21;0;9661.0;True;2011-02-21 00:00:00
2011;2;22;1;27519.0;True;2011-02-22 00:00:00
2011;2;23;2;17812.0;True;2011-02-23 00:00:00
2011;2;24;3;26986.0;True;2011-02-24 00:00:00
2011;2;25;4;22932.0;True;2011-02-25 00:00:00
2011;2;26;5;2747.5;True;2011-02-26 00:00:00
2011;2;27;6;877.0;True;2011-02-27 00:00:00
2011;2;28;0;3729.0;True;2011-02-28 00:00:00
2011;3;1;1;3924.0;True;2011-03-01 00:00:00
2011;3;2;2;4125.0;True;2011-03-02 00:00:00
2011;3;3;3;3922.0;True;2011-03-03 00:00:00
2011;3;4;4;2750.0;True;2011-03-04 00:00:00
2011;3;5;5;314.0;True;2011-03-05 00:00:00
2011;3;6;6;21.0;True;2011-03-06 00:00:00
2011;3;7;0;5152.5;True;2011-03-07 00:00:00
2011;3;8;1;5492.0;True;2011-03-08 00:00:00
2011;3;9;2;5469.0;True;2011-03-09 00:00:00
2011;3;10;3;5292.0;True;2011-03-10 00:00:00
2011;3;11;4;5285.0;True;2011-03-11 00:00:00
2011;3;12;5;3523.5;True;2011-03-12 00:00:00
2011;3;13;6;2112.0;True;2011-03-13 00:00:00
2011;3;14;0;17443.0;True;2011-03-14 00:00:00
2011;3;15;1;18326.0;True;2011-03-15 00:00:00
2011;3;16;2;18001.0;True;2011-03-16 00:00:00
2011;3;17;3;18756.0;True;2011-03-17 00:00:00
2011;3;18;4;18635.0;True;2011-03-18 00:00:00
2011;3;19;5;9889.5;True;2011-03-19 00:00:00
2011;3;20;6;6416.0;True;2011-03-20 00:00:00
2011;3;21;0;22052.0;True;2011-03-21 00:00:00
2011;3;22;1;23638.0;True;2011-03-22 00:00:00
2011;3;23;2;19651.0;True;2011-03-23 00:00:00
2011;3;24;3;23429.0;True;2011-03-24 00:00:00
2011;3;25;4;23393.0;True;2011-03-25 00:00:00
2011;3;26;5;6922.0;True;2011-03-26 00:00:00
2011;3;27;6;4285.0;True;2011-03-27 00:00:00
2011;3;28;0;21177.0;True;2011-03-28 00:00:00
2011;3;29;1;21741.0;True;2011-03-29 00:00:00
2011;3;30;2;21953.0;True;2011-03-30 00:00:00
2011;3;31;3;21595.0;True;2011-03-31 00:00:00
2011;4;1;4;19562.0;True;2011-04-01 00:00:00
2011;4;2;5;9273.5;True;2011-04-02 00:00:00
2011;4;3;6;6772.0;True;2011-04-03 00:00:00
2011;4;4;0;29166.0;True;2011-04-04 00:00:00
2011;4;5;1;30797.0;True;2011-04-05 00:00:00
2011;4;6;2;31501.0;True;2011-04-06 00:00:00
2011;4;7;3;30643.0;True;2011-04-07 00:00:00
2011;4;8;4;30404.0;True;2011-04-08 00:00:00
2011;4;9;5;5416.0;True;2011-04-09 00:00:00
2011;4;10;6;2490.0;True;2011-04-10 00:00:00
2011;4;11;0;13404.0;True;2011-04-11 00:00:00
2011;4;12;1;13472.0;True;2011-04-12 00:00:00
2011;4;13;2;13905.0;True;2011-04-13 00:00:00
2011;4;14;3;13791.0;True;2011-04-14 00:00:00
2011;4;15;4;13633.0;True;2011-04-15 00:00:00
2011;4;16;5;9336.0;True;2011-04-16 00:00:00
2011;4;17;6;7847.0;True;2011-04-17 00:00:00
2011;4;18;0;17841.0;True;2011-04-18 00:00:00
2011;4;19;1;20037.0;True;2011-04-19 00:00:00
2011;4;20;2;21493.0;True;2011-04-20 00:00:00
2011;4;21;3;22033.0;True;2011-04-21 00:00:00
2011;4;22;4;17763.0;True;2011-04-22 00:00:00
2011;4;23;5;14606.0;True;2011-04-23 00:00:00
2011;4;24;6;11741.0;True;2011-04-24 00:00:00
2011;4;25;0;37876.0;True;2011-04-25 00:00:00
2011;4;26;1;41397.0;True;2011-04-26 00:00:00
2011;4;27;2;36103.0;True;2011-04-27 00:00:00
2011;4;28;3;40739.0;True;2011-04-28 00:00:00
2011;4;29;4;40565.0;True;2011-04-29 00:00:00
2011;4;30;5;3636.5;True;2011-04-30 00:00:00
2011;5;1;6;415.0;True;2011-05-01 00:00:00
2011;5;2;0;16823.0;True;2011-05-02 00:00:00
2011;5;3;1;17652.0;True;2011-05-03 00:00:00
2011;5;4;2;17732.0;True;2011-05-04 00:00:00
2011;5;5;3;17199.0;True;2011-05-05 00:00:00
2011;5;6;4;17229.0;True;2011-05-06 00:00:00
2011;5;7;5;14357.0;True;2011-05-07 00:00:00
2011;5;8;6;10566.0;True;2011-05-08 00:00:00
2011;5;9;0;29557.0;True;2011-05-09 00:00:00
2011;5;10;1;29246.0;True;2011-05-10 00:00:00
2011;5;11;2;30490.0;True;2011-05-11 00:00:00
2011;5;12;3;31468.0;True;2011-05-12 00:00:00
2011;5;13;4;30453.0;True;2011-05-13 00:00:00
2011;5;14;5;4215.0;True;2011-05-14 00:00:00
2011;5;15;6;1510.0;True;2011-05-15 00:00:00
2011;5;16;0;18522.0;True;2011-05-16 00:00:00
2011;5;17;1;19664.0;True;2011-05-17 00:00:00
2011;5;18;2;19568.0;True;2011-05-18 00:00:00
2011;5;19;3;19134.0;True;2011-05-19 00:00:00
2011;5;20;4;19660.0;True;2011-05-20 00:00:00
2011;5;21;5;13494.5;True;2011-05-21 00:00:00
2011;5;22;6;9187.0;True;2011-05-22 00:00:00
2011;5;23;0;34704.0;True;2011-05-23 00:00:00
2011;5;24;1;36647.0;True;2011-05-24 00:00:00
2011;5;25;2;37431.0;True;2011-05-25 00:00:00
2011;5;26;3;30024.0;True;2011-05-26 00:00:00
2011;5;27;4;34795.0;True;2011-05-27 00:00:00
2011;5;28;5;10137.0;True;2011-05-28 00:00:00
2011;5;29;6;7614.0;True;2011-05-29 00:00:00
2011;5;30;0;7257.0;True;2011-05-30 00:00:00
2011;5;31;1;23916.0;True;2011-05-31 00:00:00
2011;6;1;2;25830.0;True;2011-06-01 00:00:00
2011;6;2;3;25528.0;True;2011-06-02 00:00:00
2011;6;3;4;25971.0;True;2011-06-03 00:00:00
2011;6;4;5;13236.0;True;2011-06-04 00:00:00
2011;6;5;6;11113.0;True;2011-06-05 00:00:00
2011;6;6;0;30215.0;True;2011-06-06 00:00:00
2011;6;7;1;30857.0;True;2011-06-07 00:00:00
2011;6;8;2;30495.0;True;2011-06-08 00:00:00
2011;6;9;3;30248.0;True;2011-06-09 00:00:00
2011;6;10;4;31164.0;True;2011-06-10 00:00:00
2011;6;11;5;9318.0;True;2011-06-11 00:00:00
2011;6;12;6;5396.0;True;2011-06-12 00:00:00
2011;6;13;0;22415.0;True;2011-06-13 00:00:00
2011;6;14;1;23378.0;True;2011-06-14 00:00:00
2011;6;15;2;23891.0;True;2011-06-15 00:00:00
2011;6;16;3;23846.0;True;2011-06-16 00:00:00
2011;6;17;4;22924.0;True;2011-06-17 00:00:00
2011;6;18;5;3783.5;True;2011-06-18 00:00:00
2011;6;19;6;1870.0;True;2011-06-19 00:00:00
2011;6;20;0;8912.0;True;2011-06-20 00:00:00
2011;6;21;1;9318.0;True;2011-06-21 00:00:00
2011;6;22;2;9606.0;True;2011-06-22 00:00:00
