time;in_sample;exits;annotation
2012-06-01 20:00:00;True;3131.0;FULTON ST
2012-06-02 00:00:00;True;1863.5;FULTON ST interpolated
2012-06-02 04:00:00;True;596.0;FULTON ST
2012-06-02 08:00:00;True;3128.0;FULTON ST
2012-06-02 12:00:00;True;6215.0;FULTON ST
2012-06-02 16:00:00;True;8010.0;FULTON ST
2012-06-02 20:00:00;True;5741.0;FULTON ST
2012-06-03 00:00:00;True;2272.0;FULTON ST
2012-06-03 04:00:00;True;556.0;FULTON ST
2012-06-03 08:00:00;True;3262.0;FULTON ST
2012-06-03 12:00:00;True;5132.0;FULTON ST
2012-06-03 16:00:00;True;5910.0;FULTON ST
2012-06-03 20:00:00;True;4263.0;FULTON ST
2012-06-04 00:00:00;True;1362.0;FULTON ST
2012-06-04 04:00:00;True;1747.0;FULTON ST
2012-06-04 08:00:00;True;22373.0;FULTON ST
2012-06-04 12:00:00;True;12077.0;FULTON ST
2012-06-04 16:00:00;True;8275.0;FULTON ST
2012-06-04 20:00:00;True;6931.0;FULTON ST
2012-06-05 00:00:00;True;1435.0;FULTON ST
2012-06-05 04:00:00;True;2738.0;FULTON ST
2012-06-05 08:00:00;True;21527.0;FULTON ST
2012-06-05 12:00:00;True;13172.0;FULTON ST
2012-06-05 16:00:00;True;8992.0;FULTON ST
2012-06-05 20:00:00;True;7276.0;FULTON ST
2012-06-06 00:00:00;True;1732.0;FULTON ST
2012-06-06 04:00:00;True;1200.0;FULTON ST
2012-06-06 08:00:00;True;22195.0;FULTON ST
2012-06-06 12:00:00;True;12906.0;FULTON ST
2012-06-06 16:00:00;True;8829.0;FULTON ST
2012-06-06 20:00:00;True;7559.0;FULTON ST
2012-06-07 00:00:00;True;1799.0;FULTON ST
2012-06-07 04:00:00;True;1853.0;FULTON ST
2012-06-07 08:00:00;True;21541.0;FULTON ST
2012-06-07 12:00:00;True;12887.0;FULTON ST
2012-06-07 16:00:00;True;9953.0;FULTON ST
2012-06-07 20:00:00;True;8073.0;FULTON ST
2012-06-08 00:00:00;True;1964.0;FULTON ST
2012-06-08 04:00:00;True;1856.0;FULTON ST
2012-06-08 08:00:00;True;20477.0;FULTON ST
2012-06-08 12:00:00;True;11928.0;FULTON ST
2012-06-08 16:00:00;True;9286.0;FULTON ST
2012-06-08 20:00:00;True;7585.0;FULTON ST
2012-06-09 00:00:00;True;3877.0;FULTON ST interpolated
2012-06-09 04:00:00;True;169.0;FULTON ST
2012-06-09 08:00:00;True;811.0;FULTON ST
2012-06-09 12:00:00;True;2403.0;FULTON ST
2012-06-09 16:00:00;True;2760.0;FULTON ST
2012-06-09 20:00:00;True;2128.0;FULTON ST
2012-06-10 00:00:00;True;1108.0;FULTON ST
2012-06-10 04:00:00;True;176.0;FULTON ST
2012-06-10 08:00:00;True;426.0;FULTON ST
2012-06-10 12:00:00;True;1638.0;FULTON ST
2012-06-10 16:00:00;True;2556.0;FULTON ST
2012-06-10 20:00:00;True;1739.0;FULTON ST
2012-06-11 00:00:00;True;543.0;FULTON ST
2012-06-11 04:00:00;True;105.0;FULTON ST
2012-06-11 08:00:00;True;8240.0;FULTON ST
2012-06-11 12:00:00;True;6616.0;FULTON ST
2012-06-11 16:00:00;True;4380.0;FULTON ST
2012-06-11 20:00:00;True;4080.0;FULTON ST
2012-06-12 00:00:00;True;504.0;FULTON ST
2012-06-12 04:00:00;True;84.0;FULTON ST
2012-06-12 08:00:00;True;8066.0;FULTON ST
2012-06-12 12:00:00;True;6936.0;FULTON ST
2012-06-12 16:00:00;True;4188.0;FULTON ST
2012-06-12 20:00:00;True;4133.0;FULTON ST
2012-06-13 00:00:00;True;531.0;FULTON ST
2012-06-13 04:00:00;True;51.0;FULTON ST
2012-06-13 08:00:00;True;8070.0;FULTON ST
2012-06-13 12:00:00;True;6727.0;FULTON ST
2012-06-13 16:00:00;True;4469.0;FULTON ST
2012-06-13 20:00:00;True;4322.0;FULTON ST
2012-06-14 00:00:00;True;634.0;FULTON ST
2012-06-14 04:00:00;True;79.0;FULTON ST
2012-06-14 08:00:00;True;7818.0;FULTON ST
2012-06-14 12:00:00;True;7203.0;FULTON ST
2012-06-14 16:00:00;True;3982.0;FULTON ST
2012-06-14 20:00:00;True;3718.0;FULTON ST
2012-06-15 00:00:00;True;772.0;FULTON ST
2012-06-15 04:00:00;True;122.0;FULTON ST
2012-06-15 08:00:00;True;7295.0;FULTON ST
2012-06-15 12:00:00;True;6733.0;FULTON ST
2012-06-15 16:00:00;True;5077.0;FULTON ST
2012-06-15 20:00:00;True;4557.0;FULTON ST
2012-06-16 00:00:00;True;2484.5;FULTON ST interpolated
2012-06-16 04:00:00;True;412.0;FULTON ST
2012-06-16 08:00:00;True;1259.0;FULTON ST
2012-06-16 12:00:00;True;3664.0;FULTON ST
2012-06-16 16:00:00;True;4858.0;FULTON ST
2012-06-16 20:00:00;True;3642.0;FULTON ST
2012-06-17 00:00:00;True;1677.0;FULTON ST
2012-06-17 04:00:00;True;372.0;FULTON ST
2012-06-17 08:00:00;True;686.0;FULTON ST
2012-06-17 12:00:00;True;2635.0;FULTON ST
2012-06-17 16:00:00;True;3616.0;FULTON ST
2012-06-17 20:00:00;True;2418.0;FULTON ST
2012-06-18 00:00:00;True;941.0;FULTON ST
2012-06-18 04:00:00;True;1027.0;FULTON ST
2012-06-18 08:00:00;True;14290.0;FULTON ST
2012-06-18 12:00:00;True;9623.0;FULTON ST
2012-06-18 16:00:00;True;5967.0;FULTON ST
2012-06-18 20:00:00;True;5249.0;FULTON ST
2012-06-19 00:00:00;True;1346.0;FULTON ST
2012-06-19 04:00:00;True;679.0;FULTON ST
2012-06-19 08:00:00;True;15021.0;FULTON ST
2012-06-19 12:00:00;True;9993.0;FULTON ST
2012-06-19 16:00:00;True;6107.0;FULTON ST
2012-06-19 20:00:00;True;5909.0;FULTON ST
2012-06-20 00:00:00;True;1403.0;FULTON ST
2012-06-20 04:00:00;True;700.0;FULTON ST
2012-06-20 08:00:00;True;14962.0;FULTON ST
2012-06-20 12:00:00;True;9895.0;FULTON ST
2012-06-20 16:00:00;True;6040.0;FULTON ST
2012-06-20 20:00:00;True;6143.0;FULTON ST
2012-06-21 00:00:00;True;1531.0;FULTON ST
2012-06-21 04:00:00;True;709.0;FULTON ST
2012-06-21 08:00:00;True;14196.0;FULTON ST
2012-06-21 12:00:00;True;9586.0;FULTON ST
2012-06-21 16:00:00;True;5964.0;FULTON ST
2012-06-21 20:00:00;True;5900.0;FULTON ST
2012-06-22 00:00:00;True;1469.0;FULTON ST
2012-06-22 04:00:00;True;663.0;FULTON ST
2012-06-22 08:00:00;True;13239.0;FULTON ST
2012-06-22 12:00:00;True;9604.0;FULTON ST
2012-06-22 16:00:00;True;6384.0;FULTON ST
2012-06-22 20:00:00;True;5169.0;FULTON ST
2012-06-23 00:00:00;True;2891.0;FULTON ST interpolated
2012-06-23 04:00:00;True;613.0;FULTON ST
2012-06-23 08:00:00;True;2608.0;FULTON ST
2012-06-23 12:00:00;True;5642.0;FULTON ST
2012-06-23 16:00:00;True;7407.0;FULTON ST
2012-06-23 20:00:00;True;5817.0;FULTON ST
2012-06-24 00:00:00;True;2793.0;FULTON ST
2012-06-24 04:00:00;True;640.0;FULTON ST
2012-06-24 08:00:00;True;1814.0;FULTON ST
2012-06-24 12:00:00;True;5515.0;FULTON ST
2012-06-24 16:00:00;True;6116.0;FULTON ST
2012-06-24 20:00:00;True;4108.0;FULTON ST
2012-06-25 00:00:00;True;1388.0;FULTON ST
2012-06-25 04:00:00;True;2189.0;FULTON ST
2012-06-25 08:00:00;True;19499.0;FULTON ST
2012-06-25 12:00:00;True;11938.0;FULTON ST
2012-06-25 16:00:00;True;8022.0;FULTON ST
2012-06-25 20:00:00;True;6657.0;FULTON ST
2012-06-26 00:00:00;True;1532.0;FULTON ST
2012-06-26 04:00:00;True;1658.0;FULTON ST
2012-06-26 08:00:00;True;21970.0;FULTON ST
2012-06-26 12:00:00;True;12830.0;FULTON ST
2012-06-26 16:00:00;True;8996.0;FULTON ST
2012-06-26 20:00:00;True;6908.0;FULTON ST
2012-06-27 00:00:00;True;2033.0;FULTON ST
2012-06-27 04:00:00;True;1437.0;FULTON ST
2012-06-27 08:00:00;True;21454.0;FULTON ST
2012-06-27 12:00:00;True;12674.0;FULTON ST
2012-06-27 16:00:00;True;8661.0;FULTON ST
2012-06-27 20:00:00;True;7512.0;FULTON ST
2012-06-28 00:00:00;True;2090.0;FULTON ST
2012-06-28 04:00:00;True;1380.0;FULTON ST
2012-06-28 08:00:00;True;21475.0;FULTON ST
2012-06-28 12:00:00;True;13009.0;FULTON ST
2012-06-28 16:00:00;True;8810.0;FULTON ST
2012-06-28 20:00:00;True;7353.0;FULTON ST
2012-06-29 00:00:00;True;2217.0;FULTON ST
2012-06-29 04:00:00;True;1298.0;FULTON ST
2012-06-29 08:00:00;True;19285.0;FULTON ST
2012-06-29 12:00:00;True;12502.0;FULTON ST
2012-06-29 16:00:00;True;9615.0;FULTON ST
2012-06-29 20:00:00;True;7538.0;FULTON ST
2012-06-30 00:00:00;True;3973.0;FULTON ST interpolated
2012-06-30 04:00:00;True;408.0;FULTON ST
2012-06-30 08:00:00;True;1049.0;FULTON ST
2012-06-30 12:00:00;True;3132.0;FULTON ST
2012-06-30 16:00:00;True;4026.0;FULTON ST
2012-06-30 20:00:00;True;3179.0;FULTON ST
2012-07-01 00:00:00;True;1523.0;FULTON ST
2012-07-01 04:00:00;True;391.0;FULTON ST
2012-07-01 08:00:00;True;606.0;FULTON ST
2012-07-01 12:00:00;True;2415.0;FULTON ST
2012-07-01 16:00:00;True;3085.0;FULTON ST
2012-07-01 20:00:00;True;2535.0;FULTON ST
2012-07-02 00:00:00;True;818.0;FULTON ST
2012-07-02 04:00:00;True;609.0;FULTON ST
2012-07-02 08:00:00;True;12409.0;FULTON ST
2012-07-02 12:00:00;True;7444.0;FULTON ST
2012-07-02 16:00:00;True;4675.0;FULTON ST
2012-07-02 20:00:00;True;4708.0;FULTON ST
2012-07-03 00:00:00;True;1146.0;FULTON ST
2012-07-03 04:00:00;True;615.0;FULTON ST
2012-07-03 08:00:00;True;11934.0;FULTON ST
2012-07-03 12:00:00;True;7119.0;FULTON ST
2012-07-03 16:00:00;True;5853.0;FULTON ST
2012-07-03 20:00:00;True;4502.0;FULTON ST
2012-07-04 00:00:00;True;1526.0;FULTON ST
2012-07-04 04:00:00;True;276.0;FULTON ST
2012-07-04 08:00:00;True;768.0;FULTON ST
2012-07-04 12:00:00;True;2521.0;FULTON ST
2012-07-04 16:00:00;True;4109.0;FULTON ST
2012-07-04 20:00:00;True;3292.0;FULTON ST
2012-07-05 00:00:00;True;1518.0;FULTON ST
2012-07-05 04:00:00;True;635.0;FULTON ST
2012-07-05 08:00:00;True;11100.0;FULTON ST
2012-07-05 12:00:00;True;6721.0;FULTON ST
2012-07-05 16:00:00;True;4770.0;FULTON ST
2012-07-05 20:00:00;True;4442.0;FULTON ST
2012-07-06 00:00:00;True;1395.0;FULTON ST
2012-07-06 04:00:00;True;559.0;FULTON ST
2012-07-06 08:00:00;True;10319.0;FULTON ST
2012-07-06 12:00:00;True;6897.0;FULTON ST
2012-07-06 16:00:00;True;5396.0;FULTON ST
2012-07-06 20:00:00;True;4693.0;FULTON ST
2012-07-07 00:00:00;True;2410.0;FULTON ST interpolated
2012-07-07 04:00:00;True;127.0;FULTON ST
2012-07-07 08:00:00;True;373.0;FULTON ST
2012-07-07 12:00:00;True;1248.0;FULTON ST
2012-07-07 16:00:00;True;1469.0;FULTON ST
2012-07-07 20:00:00;True;1121.0;FULTON ST
2012-07-08 00:00:00;True;679.0;FULTON ST
2012-07-08 04:00:00;True;109.0;FULTON ST
2012-07-08 08:00:00;True;225.0;FULTON ST
2012-07-08 12:00:00;True;827.0;FULTON ST
2012-07-08 16:00:00;True;1385.0;FULTON ST
2012-07-08 20:00:00;True;875.0;FULTON ST
2012-07-09 00:00:00;True;364.0;FULTON ST
2012-07-09 04:00:00;True;62.0;FULTON ST
2012-07-09 08:00:00;True;5390.0;FULTON ST
2012-07-09 12:00:00;True;4038.0;FULTON ST
2012-07-09 16:00:00;True;2445.0;FULTON ST
2012-07-09 20:00:00;True;3110.0;FULTON ST
2012-07-10 00:00:00;True;514.0;FULTON ST
2012-07-10 04:00:00;True;65.0;FULTON ST
2012-07-10 08:00:00;True;5563.0;FULTON ST
2012-07-10 12:00:00;True;4069.0;FULTON ST
2012-07-10 16:00:00;True;2849.0;FULTON ST
2012-07-10 20:00:00;True;3245.0;FULTON ST
2012-07-11 00:00:00;True;690.0;FULTON ST
2012-07-11 04:00:00;True;62.0;FULTON ST
2012-07-11 08:00:00;True;5667.0;FULTON ST
2012-07-11 12:00:00;True;4117.0;FULTON ST
2012-07-11 16:00:00;True;2987.0;FULTON ST
2012-07-11 20:00:00;True;3586.0;FULTON ST
2012-07-12 00:00:00;True;729.0;FULTON ST
2012-07-12 04:00:00;True;100.0;FULTON ST
2012-07-12 08:00:00;True;5535.0;FULTON ST
2012-07-12 12:00:00;True;4064.0;FULTON ST
2012-07-12 16:00:00;True;2695.0;FULTON ST
2012-07-12 20:00:00;True;3065.0;FULTON ST
2012-07-13 00:00:00;True;724.0;FULTON ST
2012-07-13 04:00:00;True;150.0;FULTON ST
2012-07-13 08:00:00;True;4479.0;FULTON ST
2012-07-13 12:00:00;True;4149.0;FULTON ST
2012-07-13 16:00:00;True;3084.0;FULTON ST
2012-07-13 20:00:00;True;3097.0;FULTON ST
2012-07-14 00:00:00;True;1856.0;FULTON ST interpolated
2012-07-14 04:00:00;True;615.0;FULTON ST
2012-07-14 08:00:00;True;2495.0;FULTON ST
2012-07-14 12:00:00;True;6328.0;FULTON ST
2012-07-14 16:00:00;True;7972.0;FULTON ST
2012-07-14 20:00:00;True;4839.0;FULTON ST
2012-07-15 00:00:00;True;2109.0;FULTON ST
2012-07-15 04:00:00;True;615.0;FULTON ST
2012-07-15 08:00:00;True;1488.0;FULTON ST
2012-07-15 12:00:00;True;4034.0;FULTON ST
2012-07-15 16:00:00;True;4772.0;FULTON ST
2012-07-15 20:00:00;True;2848.0;FULTON ST
2012-07-16 00:00:00;True;721.0;FULTON ST
2012-07-16 04:00:00;True;924.0;FULTON ST
2012-07-16 08:00:00;True;17423.0;FULTON ST
2012-07-16 12:00:00;True;10297.0;FULTON ST
2012-07-16 16:00:00;True;7248.0;FULTON ST
2012-07-16 20:00:00;True;6110.0;FULTON ST
2012-07-17 00:00:00;True;1328.0;FULTON ST
2012-07-17 04:00:00;True;854.0;FULTON ST
2012-07-17 08:00:00;True;16666.0;FULTON ST
2012-07-17 12:00:00;True;10485.0;FULTON ST
2012-07-17 16:00:00;True;7538.0;FULTON ST
2012-07-17 20:00:00;True;6253.0;FULTON ST
2012-07-18 00:00:00;True;1411.0;FULTON ST
2012-07-18 04:00:00;True;1138.0;FULTON ST
2012-07-18 08:00:00;True;17442.0;FULTON ST
2012-07-18 12:00:00;True;9963.0;FULTON ST
2012-07-18 16:00:00;True;6745.0;FULTON ST
2012-07-18 20:00:00;True;5326.0;FULTON ST
2012-07-19 00:00:00;True;1094.0;FULTON ST
2012-07-19 04:00:00;True;879.0;FULTON ST
2012-07-19 08:00:00;True;17243.0;FULTON ST
2012-07-19 12:00:00;True;10973.0;FULTON ST
2012-07-19 16:00:00;True;7980.0;FULTON ST
2012-07-19 20:00:00;True;6285.0;FULTON ST
2012-07-20 00:00:00;True;1363.0;FULTON ST
2012-07-20 04:00:00;True;868.0;FULTON ST
2012-07-20 08:00:00;True;15286.0;FULTON ST
2012-07-20 12:00:00;True;10235.0;FULTON ST
2012-07-20 16:00:00;True;7682.0;FULTON ST
2012-07-20 20:00:00;True;5415.0;FULTON ST
2012-07-21 00:00:00;True;2995.5;FULTON ST interpolated
2012-07-21 04:00:00;True;576.0;FULTON ST
2012-07-21 08:00:00;True;1771.0;FULTON ST
2012-07-21 12:00:00;True;3244.0;FULTON ST
2012-07-21 16:00:00;True;3746.0;FULTON ST
2012-07-21 20:00:00;True;3030.0;FULTON ST
2012-07-22 00:00:00;True;1369.0;FULTON ST
2012-07-22 04:00:00;True;417.0;FULTON ST
2012-07-22 08:00:00;True;1346.0;FULTON ST
2012-07-22 12:00:00;True;2900.0;FULTON ST
2012-07-22 16:00:00;True;3490.0;FULTON ST
2012-07-22 20:00:00;True;2310.0;FULTON ST
2012-07-23 00:00:00;True;856.0;FULTON ST
2012-07-23 04:00:00;True;1333.0;FULTON ST
2012-07-23 08:00:00;True;15478.0;FULTON ST
2012-07-23 12:00:00;True;6589.0;FULTON ST
2012-07-23 16:00:00;True;4725.0;FULTON ST
2012-07-23 20:00:00;True;3211.0;FULTON ST
2012-07-24 00:00:00;True;820.0;FULTON ST
2012-07-24 04:00:00;True;1331.0;FULTON ST
2012-07-24 08:00:00;True;16019.0;FULTON ST
2012-07-24 12:00:00;True;7305.0;FULTON ST
2012-07-24 16:00:00;True;5543.0;FULTON ST
2012-07-24 20:00:00;True;3493.0;FULTON ST
2012-07-25 00:00:00;True;1082.0;FULTON ST
2012-07-25 04:00:00;True;1375.0;FULTON ST
2012-07-25 08:00:00;True;15154.0;FULTON ST
2012-07-25 12:00:00;True;7108.0;FULTON ST
2012-07-25 16:00:00;True;5484.0;FULTON ST
2012-07-25 20:00:00;True;3365.0;FULTON ST
2012-07-26 00:00:00;True;1170.0;FULTON ST
2012-07-26 04:00:00;True;1338.0;FULTON ST
2012-07-26 08:00:00;True;15504.0;FULTON ST
2012-07-26 12:00:00;True;6964.0;FULTON ST
2012-07-26 16:00:00;True;5191.0;FULTON ST
2012-07-26 20:00:00;True;3595.0;FULTON ST
2012-07-27 00:00:00;True;900.0;FULTON ST
2012-07-27 04:00:00;True;1246.0;FULTON ST
2012-07-27 08:00:00;True;14060.0;FULTON ST
2012-07-27 12:00:00;True;7081.0;FULTON ST
2012-07-27 16:00:00;True;5539.0;FULTON ST
2012-07-27 20:00:00;True;3589.0;FULTON ST
2012-07-28 00:00:00;True;1966.0;FULTON ST interpolated
2012-07-28 04:00:00;True;343.0;FULTON ST
2012-07-28 08:00:00;True;773.0;FULTON ST
2012-07-28 12:00:00;True;1407.0;FULTON ST
2012-07-28 16:00:00;True;1695.0;FULTON ST
2012-07-28 20:00:00;True;1690.0;FULTON ST
2012-07-29 00:00:00;True;896.0;FULTON ST
2012-07-29 04:00:00;True;298.0;FULTON ST
2012-07-29 08:00:00;True;490.0;FULTON ST
2012-07-29 12:00:00;True;1401.0;FULTON ST
2012-07-29 16:00:00;True;1737.0;FULTON ST
2012-07-29 20:00:00;True;1329.0;FULTON ST
2012-07-30 00:00:00;True;532.0;FULTON ST
2012-07-30 04:00:00;True;640.0;FULTON ST
2012-07-30 08:00:00;True;8928.0;FULTON ST
2012-07-30 12:00:00;True;4144.0;FULTON ST
2012-07-30 16:00:00;True;2797.0;FULTON ST
2012-07-30 20:00:00;True;2164.0;FULTON ST
2012-07-31 00:00:00;True;709.0;FULTON ST
2012-07-31 04:00:00;True;685.0;FULTON ST
2012-07-31 08:00:00;True;9311.0;FULTON ST
2012-07-31 12:00:00;True;4666.0;FULTON ST
2012-07-31 16:00:00;True;2339.0;FULTON ST
2012-07-31 20:00:00;True;2067.0;FULTON ST
2012-08-01 00:00:00;True;740.0;FULTON ST
2012-08-01 04:00:00;True;647.0;FULTON ST
2012-08-01 08:00:00;True;9270.0;FULTON ST
2012-08-01 12:00:00;True;4164.0;FULTON ST
2012-08-01 16:00:00;True;2715.0;FULTON ST
2012-08-01 20:00:00;True;2120.0;FULTON ST
2012-08-02 00:00:00;True;702.0;FULTON ST
2012-08-02 04:00:00;True;529.0;FULTON ST
2012-08-02 08:00:00;True;7108.0;FULTON ST
2012-08-02 12:00:00;True;3310.0;FULTON ST
2012-08-02 16:00:00;True;3105.0;FULTON ST
2012-08-02 20:00:00;True;2156.0;FULTON ST
2012-08-03 00:00:00;True;730.0;FULTON ST
2012-08-03 04:00:00;True;537.0;FULTON ST
2012-08-03 08:00:00;True;7410.0;FULTON ST
2012-08-03 12:00:00;True;3987.0;FULTON ST
2012-08-03 16:00:00;True;2930.0;FULTON ST
2012-08-03 20:00:00;True;2025.0;FULTON ST
2012-08-04 00:00:00;True;1157.0;FULTON ST interpolated
2012-08-04 04:00:00;True;289.0;FULTON ST
2012-08-04 08:00:00;True;663.0;FULTON ST
2012-08-04 12:00:00;True;2209.0;FULTON ST
2012-08-04 16:00:00;True;3503.0;FULTON ST
2012-08-04 20:00:00;True;2361.0;FULTON ST
2012-08-05 00:00:00;True;1178.0;FULTON ST
2012-08-05 04:00:00;True;269.0;FULTON ST
2012-08-05 08:00:00;True;357.0;FULTON ST
2012-08-05 12:00:00;True;1366.0;FULTON ST
2012-08-05 16:00:00;True;2239.0;FULTON ST
2012-08-05 20:00:00;True;1853.0;FULTON ST
2012-08-06 00:00:00;True;700.0;FULTON ST
2012-08-06 04:00:00;True;148.0;FULTON ST
2012-08-06 08:00:00;True;5722.0;FULTON ST
2012-08-06 12:00:00;True;4659.0;FULTON ST
2012-08-06 16:00:00;True;3277.0;FULTON ST
2012-08-06 20:00:00;True;3985.0;FULTON ST
2012-08-07 00:00:00;True;900.0;FULTON ST
2012-08-07 04:00:00;True;145.0;FULTON ST
2012-08-07 08:00:00;True;5901.0;FULTON ST
2012-08-07 12:00:00;True;4962.0;FULTON ST
2012-08-07 16:00:00;True;3481.0;FULTON ST
2012-08-07 20:00:00;True;4238.0;FULTON ST
2012-08-08 00:00:00;True;1143.0;FULTON ST
2012-08-08 04:00:00;True;153.0;FULTON ST
2012-08-08 08:00:00;True;5558.0;FULTON ST
2012-08-08 12:00:00;True;5133.0;FULTON ST
2012-08-08 16:00:00;True;3553.0;FULTON ST
2012-08-08 20:00:00;True;4229.0;FULTON ST
2012-08-09 00:00:00;True;1411.0;FULTON ST
2012-08-09 04:00:00;True;174.0;FULTON ST
2012-08-09 08:00:00;True;4900.0;FULTON ST
2012-08-09 12:00:00;True;5122.0;FULTON ST
2012-08-09 16:00:00;True;3689.0;FULTON ST
2012-08-09 20:00:00;True;4124.0;FULTON ST
2012-08-10 00:00:00;True;473.0;FULTON ST
2012-08-10 04:00:00;True;106.0;FULTON ST
2012-08-10 08:00:00;True;2207.0;FULTON ST
2012-08-10 12:00:00;True;873.0;FULTON ST
2012-08-10 16:00:00;True;708.0;FULTON ST
2012-08-10 20:00:00;True;967.0;FULTON ST
2012-08-11 00:00:00;True;632.0;FULTON ST interpolated
2012-08-11 04:00:00;True;297.0;FULTON ST
2012-08-11 08:00:00;True;560.0;FULTON ST
2012-08-11 12:00:00;True;1295.0;FULTON ST interpolated negative or to high value
2012-08-11 16:00:00;True;2030.0;FULTON ST
2012-08-11 20:00:00;True;1630.0;FULTON ST
2012-08-12 00:00:00;True;737.0;FULTON ST
2012-08-12 04:00:00;True;258.0;FULTON ST
2012-08-12 08:00:00;True;524.0;FULTON ST
2012-08-12 12:00:00;True;1663.0;FULTON ST
2012-08-12 16:00:00;True;2003.0;FULTON ST
2012-08-12 20:00:00;True;1215.0;FULTON ST
2012-08-13 00:00:00;True;530.0;FULTON ST
2012-08-13 04:00:00;True;646.0;FULTON ST
2012-08-13 08:00:00;True;7643.0;FULTON ST
2012-08-13 12:00:00;True;3429.0;FULTON ST
2012-08-13 16:00:00;True;2307.0;FULTON ST
2012-08-13 20:00:00;True;1853.0;FULTON ST
2012-08-14 00:00:00;True;518.0;FULTON ST
2012-08-14 04:00:00;True;645.0;FULTON ST
2012-08-14 08:00:00;True;8208.0;FULTON ST
2012-08-14 12:00:00;True;3478.0;FULTON ST
2012-08-14 16:00:00;True;2346.0;FULTON ST
2012-08-14 20:00:00;True;2006.0;FULTON ST
2012-08-15 00:00:00;True;711.0;FULTON ST
2012-08-15 04:00:00;True;677.0;FULTON ST
2012-08-15 08:00:00;True;7961.0;FULTON ST
2012-08-15 12:00:00;True;3704.0;FULTON ST
2012-08-15 16:00:00;True;2454.0;FULTON ST
2012-08-15 20:00:00;True;1752.0;FULTON ST
2012-08-16 00:00:00;True;619.0;FULTON ST
2012-08-16 04:00:00;True;681.0;FULTON ST
2012-08-16 08:00:00;True;6954.0;FULTON ST
2012-08-16 12:00:00;True;2913.0;FULTON ST
2012-08-16 16:00:00;True;2465.0;FULTON ST
2012-08-16 20:00:00;True;2109.0;FULTON ST
2012-08-17 00:00:00;True;667.0;FULTON ST
2012-08-17 04:00:00;True;610.0;FULTON ST
2012-08-17 08:00:00;True;6674.0;FULTON ST
2012-08-17 12:00:00;True;3542.0;FULTON ST
2012-08-17 16:00:00;True;2815.0;FULTON ST
2012-08-17 20:00:00;True;1791.0;FULTON ST
2012-08-18 00:00:00;True;1097.0;FULTON ST interpolated
2012-08-18 04:00:00;True;403.0;FULTON ST
2012-08-18 08:00:00;True;1224.0;FULTON ST
2012-08-18 12:00:00;True;3636.0;FULTON ST
2012-08-18 16:00:00;True;4536.0;FULTON ST
2012-08-18 20:00:00;True;3412.0;FULTON ST
2012-08-19 00:00:00;True;1768.0;FULTON ST
2012-08-19 04:00:00;True;403.0;FULTON ST
2012-08-19 08:00:00;True;742.0;FULTON ST
2012-08-19 12:00:00;True;3127.0;FULTON ST
2012-08-19 16:00:00;True;3960.0;FULTON ST
2012-08-19 20:00:00;True;2798.0;FULTON ST
2012-08-20 00:00:00;True;1186.0;FULTON ST
2012-08-20 04:00:00;True;586.0;FULTON ST
2012-08-20 08:00:00;True;10638.0;FULTON ST
2012-08-20 12:00:00;True;8546.0;FULTON ST
2012-08-20 16:00:00;True;5932.0;FULTON ST
2012-08-20 20:00:00;True;5175.0;FULTON ST
2012-08-21 00:00:00;True;1169.0;FULTON ST
2012-08-21 04:00:00;True;632.0;FULTON ST
2012-08-21 08:00:00;True;11165.0;FULTON ST
2012-08-21 12:00:00;True;8699.0;FULTON ST
2012-08-21 16:00:00;True;6219.0;FULTON ST
2012-08-21 20:00:00;True;5608.0;FULTON ST
2012-08-22 00:00:00;True;1402.0;FULTON ST
2012-08-22 04:00:00;True;597.0;FULTON ST
2012-08-22 08:00:00;True;11161.0;FULTON ST
2012-08-22 12:00:00;True;8993.0;FULTON ST
2012-08-22 16:00:00;True;6221.0;FULTON ST
2012-08-22 20:00:00;True;5807.0;FULTON ST
2012-08-23 00:00:00;True;1391.0;FULTON ST
2012-08-23 04:00:00;True;657.0;FULTON ST
2012-08-23 08:00:00;True;11584.0;FULTON ST
2012-08-23 12:00:00;True;8136.0;FULTON ST
2012-08-23 16:00:00;True;6743.0;FULTON ST
2012-08-23 20:00:00;True;5808.0;FULTON ST
2012-08-24 00:00:00;True;1578.0;FULTON ST
2012-08-24 04:00:00;True;678.0;FULTON ST
2012-08-24 08:00:00;True;9974.0;FULTON ST
2012-08-24 12:00:00;True;8305.0;FULTON ST
2012-08-24 16:00:00;True;7008.0;FULTON ST
2012-08-24 20:00:00;True;5651.0;FULTON ST
2012-08-25 00:00:00;True;3134.5;FULTON ST interpolated
2012-08-25 04:00:00;True;618.0;FULTON ST
2012-08-25 08:00:00;True;2411.0;FULTON ST
2012-08-25 12:00:00;True;4712.0;FULTON ST
2012-08-25 16:00:00;True;5483.0;FULTON ST
2012-08-25 20:00:00;True;4277.0;FULTON ST
2012-08-26 00:00:00;True;1866.0;FULTON ST
2012-08-26 04:00:00;True;591.0;FULTON ST
2012-08-26 08:00:00;True;1598.0;FULTON ST
2012-08-26 12:00:00;True;4223.0;FULTON ST
2012-08-26 16:00:00;True;4839.0;FULTON ST
2012-08-26 20:00:00;True;3398.0;FULTON ST
2012-08-27 00:00:00;True;1188.0;FULTON ST
2012-08-27 04:00:00;True;998.0;FULTON ST
2012-08-27 08:00:00;True;13700.0;FULTON ST
